StartDatetime,BiddingZone,ActualConsumption
2021-01-15 22:00:00,FR,72680.0
2021-01-17 12:00:00,FR,69987.0
2021-01-18 12:00:00,FR,79578.0
2021-01-19 09:00:00,FR,82079.0
2018-11-14 16:00:00,FR,56409.0
2018-11-15 06:00:00,FR,55508.0
2018-11-15 17:00:00,FR,60817.0
2018-11-16 14:00:00,FR,61226.0
2018-11-16 19:00:00,FR,64654.0
2018-11-16 21:00:00,FR,57785.0
2018-11-16 23:00:00,FR,59142.0
2018-11-18 10:00:00,FR,57839.0
2018-11-18 18:00:00,FR,61747.0
2019-05-18 06:00:00,FR,39745.0
2019-05-20 06:00:00,FR,45155.0
2019-05-20 08:00:00,FR,53876.0
2019-05-21 02:00:00,FR,42767.0
2019-05-21 03:00:00,FR,40710.0
2019-05-21 21:00:00,FR,47547.0
2019-05-22 22:00:00,FR,48493.0
2019-05-22 23:00:00,FR,49547.0
2019-05-23 02:00:00,FR,42019.0
2019-05-23 21:00:00,FR,47010.0
2019-05-24 23:00:00,FR,47790.0
2019-05-25 13:00:00,FR,45529.0
2019-05-26 10:00:00,FR,40945.0
2019-05-27 06:00:00,FR,41155.0
2019-05-28 15:00:00,FR,49743.0
2019-05-29 14:00:00,FR,52013.0
2019-05-29 22:00:00,FR,48258.0
2019-05-29 23:00:00,FR,49032.0
2019-05-30 09:00:00,FR,41451.0
2019-05-31 22:00:00,FR,45394.0
2019-05-31 23:00:00,FR,46585.0
2019-06-01 09:00:00,FR,41360.0
2019-06-02 10:00:00,FR,39112.0
2019-06-03 00:00:00,FR,40752.0
2019-06-03 01:00:00,FR,37946.0
2019-06-03 16:00:00,FR,48295.0
2019-06-04 10:00:00,FR,51322.0
2019-06-05 16:00:00,FR,49567.0
2019-06-05 17:00:00,FR,48624.0
2019-06-07 04:00:00,FR,36713.0
2019-06-07 11:00:00,FR,51792.0
2019-06-07 18:00:00,FR,47466.0
2019-06-07 20:00:00,FR,45365.0
2019-06-08 09:00:00,FR,42762.0
2019-06-09 04:00:00,FR,33218.0
2019-06-09 11:00:00,FR,41561.0
2019-06-09 20:00:00,FR,40404.0
2019-06-10 00:00:00,FR,41501.0
2019-06-10 01:00:00,FR,38685.0
2019-06-10 05:00:00,FR,33425.0
2019-06-12 00:00:00,FR,45070.0
2019-06-12 16:00:00,FR,48612.0
2019-06-12 17:00:00,FR,47867.0
2019-06-13 03:00:00,FR,38580.0
2019-06-14 11:00:00,FR,53323.0
2019-06-14 18:00:00,FR,48375.0
2019-06-14 20:00:00,FR,45964.0
2019-06-15 19:00:00,FR,41823.0
2019-06-16 04:00:00,FR,32925.0
2019-06-16 11:00:00,FR,42150.0
2019-06-16 18:00:00,FR,39500.0
2019-06-16 20:00:00,FR,40951.0
2019-06-17 13:00:00,FR,52784.0
2019-06-17 19:00:00,FR,49860.0
2019-06-18 12:00:00,FR,53934.0
2019-06-19 07:00:00,FR,45340.0
2019-06-19 21:00:00,FR,45146.0
2018-05-31 16:00:00,FR,49754.0
2018-05-31 23:00:00,FR,48509.0
2018-06-02 02:00:00,FR,38535.0
2018-06-02 16:00:00,FR,40832.0
2018-06-02 21:00:00,FR,40364.0
2018-06-02 23:00:00,FR,45066.0
2018-06-03 10:00:00,FR,39025.0
2019-06-21 07:00:00,FR,46154.0
2019-06-21 14:00:00,FR,51378.0
2019-06-22 19:00:00,FR,42117.0
2019-06-23 06:00:00,FR,31727.0
2019-06-23 08:00:00,FR,35314.0
2019-06-24 13:00:00,FR,54792.0
2019-06-24 19:00:00,FR,51973.0
2019-06-25 08:00:00,FR,50540.0
2021-01-19 18:00:00,FR,77580.0
2021-01-20 09:00:00,FR,75768.0
2021-01-20 10:00:00,FR,75425.0
2021-01-20 18:00:00,FR,74032.0
2021-01-21 06:00:00,FR,64791.0
2021-01-21 16:00:00,FR,68757.0
2021-01-22 02:00:00,FR,59460.0
2021-01-22 06:00:00,FR,64379.0
2021-01-22 16:00:00,FR,66778.0
2019-06-26 02:00:00,FR,41603.0
2019-06-26 21:00:00,FR,49691.0
2019-06-28 07:00:00,FR,47936.0
2019-06-28 14:00:00,FR,56474.0
2019-06-30 06:00:00,FR,34826.0
2019-07-01 15:00:00,FR,54134.0
2019-07-02 06:00:00,FR,42833.0
2019-07-02 08:00:00,FR,50457.0
2019-07-03 01:00:00,FR,42477.0
2019-07-03 05:00:00,FR,39886.0
2019-07-03 15:00:00,FR,54426.0
2019-07-04 07:00:00,FR,46954.0
2019-07-04 18:00:00,FR,53486.0
2019-07-06 07:00:00,FR,39138.0
2019-07-06 09:00:00,FR,45055.0
2019-07-06 18:00:00,FR,46467.0
2019-07-08 01:00:00,FR,39553.0
2019-07-08 05:00:00,FR,38143.0
2019-07-09 02:00:00,FR,40134.0
2019-07-09 16:00:00,FR,50346.0
2019-07-10 17:00:00,FR,51087.0
2019-07-11 12:00:00,FR,55506.0
2019-07-13 04:00:00,FR,36407.0
2019-07-13 06:00:00,FR,36687.0
2019-07-15 06:00:00,FR,39524.0
2019-07-15 11:00:00,FR,52237.0
2019-07-15 13:00:00,FR,52474.0
2019-07-16 02:00:00,FR,40242.0
2019-07-16 15:00:00,FR,52747.0
2019-07-16 16:00:00,FR,51596.0
2019-07-17 22:00:00,FR,49391.0
2019-07-18 02:00:00,FR,40907.0
2019-07-18 12:00:00,FR,54278.0
2019-07-18 16:00:00,FR,51068.0
2019-07-20 04:00:00,FR,36160.0
2019-07-20 20:00:00,FR,42562.0
2019-05-27 12:00:00,FR,52570.0
2019-05-28 10:00:00,FR,51982.0
2019-07-21 10:00:00,FR,41686.0
2019-07-22 04:00:00,FR,36432.0
2019-07-22 06:00:00,FR,41221.0
2019-07-22 13:00:00,FR,56158.0
2019-07-23 19:00:00,FR,54564.0
2019-07-24 21:00:00,FR,51324.0
2019-07-24 22:00:00,FR,52964.0
2019-07-26 22:00:00,FR,47445.0
2019-07-28 10:00:00,FR,38403.0
2018-12-05 15:00:00,FR,61622.0
2018-12-07 00:00:00,FR,55537.0
2018-12-07 13:00:00,FR,63254.0
2018-12-09 03:00:00,FR,48031.0
2018-12-22 03:00:00,FR,48332.0
2018-12-23 00:00:00,FR,54303.0
2018-12-23 16:00:00,FR,50719.0
2018-12-23 18:00:00,FR,56127.0
2018-12-24 17:00:00,FR,57546.0
2018-12-25 09:00:00,FR,53309.0
2019-02-03 06:00:00,FR,62956.0
2019-02-03 23:00:00,FR,73552.0
2019-07-29 08:00:00,FR,44233.0
2019-07-30 10:00:00,FR,49197.0
2019-07-31 01:00:00,FR,39224.0
2019-07-31 05:00:00,FR,37017.0
2019-08-01 03:00:00,FR,36356.0
2019-08-02 09:00:00,FR,47171.0
2019-08-02 18:00:00,FR,46362.0
2019-08-02 23:00:00,FR,45549.0
2019-08-03 03:00:00,FR,34901.0
2019-08-04 23:00:00,FR,43438.0
2019-08-05 08:00:00,FR,42392.0
2019-08-06 00:00:00,FR,41297.0
2019-08-06 17:00:00,FR,45366.0
2019-08-07 05:00:00,FR,35665.0
2019-08-08 00:00:00,FR,40799.0
2019-08-08 15:00:00,FR,48088.0
2019-08-09 09:00:00,FR,46454.0
2019-08-09 18:00:00,FR,45571.0
2019-08-09 23:00:00,FR,44099.0
2018-06-04 17:00:00,FR,48236.0
2018-06-07 00:00:00,FR,44617.0
2018-06-07 23:00:00,FR,48423.0
2019-08-11 23:00:00,FR,41211.0
2019-08-12 20:00:00,FR,41229.0
2019-08-13 17:00:00,FR,41965.0
2019-08-14 12:00:00,FR,46982.0
2019-08-14 14:00:00,FR,45250.0
2019-08-15 00:00:00,FR,39364.0
2018-11-02 22:00:00,FR,58196.0
2018-11-03 09:00:00,FR,58495.0
2018-11-04 22:00:00,FR,53946.0
2021-01-28 05:00:00,FR,59662.0
2021-01-29 22:00:00,FR,60690.0
2021-01-29 23:00:00,FR,61428.0
2021-01-30 22:00:00,FR,58719.0
2021-01-31 21:00:00,FR,58499.0
2021-02-01 21:00:00,FR,62587.0
2021-02-02 09:00:00,FR,67700.0
2021-02-02 19:00:00,FR,66774.0
2021-02-03 19:00:00,FR,68088.0
2021-02-04 06:00:00,FR,62399.0
2021-02-05 06:00:00,FR,59870.0
2018-12-26 09:00:00,FR,68786.0
2018-12-27 10:00:00,FR,73366.0
2018-12-28 06:00:00,FR,63823.0
2018-12-28 07:00:00,FR,67399.0
2018-12-28 15:00:00,FR,68353.0
2021-02-05 23:00:00,FR,59464.0
2021-02-06 11:00:00,FR,61771.0
2021-02-06 20:00:00,FR,59454.0
2021-02-07 11:00:00,FR,63445.0
2021-02-07 20:00:00,FR,65807.0
2021-02-08 03:00:00,FR,59030.0
2021-02-08 08:00:00,FR,75513.0
2021-02-08 17:00:00,FR,73629.0
2021-02-09 03:00:00,FR,64614.0
2021-02-09 17:00:00,FR,76649.0
2021-02-10 05:00:00,FR,67381.0
2021-02-10 14:00:00,FR,77334.0
2021-02-11 05:00:00,FR,71868.0
2021-02-11 14:00:00,FR,78745.0
2021-02-14 00:00:00,FR,74892.0
2018-12-31 22:00:00,FR,61703.0
2019-01-01 06:00:00,FR,52881.0
2019-01-01 23:00:00,FR,61763.0
2019-01-03 05:00:00,FR,63822.0
2019-01-04 03:00:00,FR,65782.0
2019-01-05 02:00:00,FR,67678.0
2019-01-05 12:00:00,FR,74710.0
2019-01-05 19:00:00,FR,74167.0
2019-01-05 21:00:00,FR,69314.0
2019-01-06 01:00:00,FR,66762.0
2019-01-06 05:00:00,FR,60027.0
2019-01-06 08:00:00,FR,63796.0
2019-01-07 01:00:00,FR,65520.0
2019-01-07 08:00:00,FR,78211.0
2019-01-08 11:00:00,FR,76922.0
2019-01-09 12:00:00,FR,78481.0
2019-01-09 14:00:00,FR,76006.0
2019-01-10 17:00:00,FR,80102.0
2019-01-11 17:00:00,FR,76965.0
2021-02-15 00:00:00,FR,70466.0
2021-02-16 04:00:00,FR,60832.0
2021-02-16 09:00:00,FR,74548.0
2021-02-17 04:00:00,FR,56644.0
2021-02-17 09:00:00,FR,70472.0
2021-02-22 08:00:00,FR,62142.0
2018-11-19 02:00:00,FR,56703.0
2018-11-19 07:00:00,FR,71495.0
2018-11-19 15:00:00,FR,69237.0
2018-11-21 08:00:00,FR,77681.0
2018-11-22 22:00:00,FR,66701.0
2018-12-02 12:00:00,FR,58260.0
2018-12-02 14:00:00,FR,53970.0
2018-12-02 19:00:00,FR,58199.0
2018-12-02 21:00:00,FR,53574.0
2018-12-02 23:00:00,FR,55096.0
2018-12-03 04:00:00,FR,44943.0
2018-12-03 20:00:00,FR,60502.0
2018-12-04 10:00:00,FR,63682.0
2018-12-04 16:00:00,FR,59997.0
2018-12-04 18:00:00,FR,67065.0
2018-11-23 12:00:00,FR,73587.0
2018-11-23 19:00:00,FR,72488.0
2018-11-23 21:00:00,FR,65021.0
2018-11-23 23:00:00,FR,65622.0
2018-11-24 20:00:00,FR,61660.0
2018-11-25 05:00:00,FR,51297.0
2019-03-29 03:00:00,FR,50378.0
2019-03-29 14:00:00,FR,54121.0
2019-03-31 06:00:00,FR,43987.0
2019-03-31 08:00:00,FR,45549.0
2019-03-31 13:00:00,FR,47141.0
2019-03-31 19:00:00,FR,45952.0
2019-02-04 23:00:00,FR,75998.0
2019-02-05 04:00:00,FR,65790.0
2019-02-05 20:00:00,FR,76085.0
2019-02-06 04:00:00,FR,62489.0
2019-02-07 03:00:00,FR,60387.0
2019-08-15 17:00:00,FR,37102.0
2019-08-16 12:00:00,FR,45653.0
2019-08-16 14:00:00,FR,43434.0
2019-08-16 21:00:00,FR,41454.0
2019-08-18 06:00:00,FR,31404.0
2019-08-18 11:00:00,FR,39428.0
2019-08-18 13:00:00,FR,40536.0
2019-08-20 11:00:00,FR,48247.0
2019-08-21 02:00:00,FR,36583.0
2019-08-21 12:00:00,FR,49134.0
2019-08-23 12:00:00,FR,50440.0
2019-08-23 14:00:00,FR,49176.0
2019-08-24 03:00:00,FR,34598.0
2019-04-01 11:00:00,FR,57579.0
2019-04-02 07:00:00,FR,56989.0
2019-04-02 21:00:00,FR,56001.0
2019-04-02 22:00:00,FR,56072.0
2019-04-03 02:00:00,FR,49962.0
2019-04-04 10:00:00,FR,67745.0
2019-08-25 04:00:00,FR,32325.0
2019-08-25 06:00:00,FR,32501.0
2019-08-25 13:00:00,FR,42571.0
2019-08-26 19:00:00,FR,50333.0
2019-08-27 06:00:00,FR,41231.0
2019-08-27 11:00:00,FR,52866.0
2019-08-27 13:00:00,FR,53747.0
2019-08-28 08:00:00,FR,48153.0
2019-08-28 19:00:00,FR,50831.0
2019-08-30 07:00:00,FR,44679.0
2019-09-01 07:00:00,FR,33470.0
2019-09-01 09:00:00,FR,38111.0
2018-06-08 22:00:00,FR,46530.0
2018-06-09 00:00:00,FR,43595.0
2018-06-09 16:00:00,FR,41810.0
2018-06-09 23:00:00,FR,44939.0
2018-06-10 03:00:00,FR,33964.0
2018-06-10 22:00:00,FR,43629.0
2018-06-11 17:00:00,FR,48284.0
2018-11-06 02:00:00,FR,48210.0
2018-11-06 07:00:00,FR,59437.0
2018-11-06 15:00:00,FR,57500.0
2018-11-07 04:00:00,FR,46614.0
2018-11-07 13:00:00,FR,62801.0
2018-11-08 02:00:00,FR,51384.0
2018-11-08 12:00:00,FR,62949.0
2018-11-08 23:00:00,FR,58677.0
2018-11-09 00:00:00,FR,55351.0
2018-11-09 13:00:00,FR,59787.0
2018-12-06 11:00:00,FR,64464.0
2018-12-08 06:00:00,FR,52473.0
2018-12-08 17:00:00,FR,59037.0
2018-12-09 12:00:00,FR,59223.0
2018-12-09 23:00:00,FR,58994.0
2018-12-10 20:00:00,FR,67689.0
2018-12-10 09:00:00,FR,68731.0
2018-12-11 05:00:00,FR,59882.0
2018-12-11 08:00:00,FR,74903.0
2018-12-12 07:00:00,FR,74280.0
2018-12-12 15:00:00,FR,71075.0
2018-12-13 14:00:00,FR,77018.0
2021-02-23 08:00:00,FR,62464.0
2021-02-24 10:00:00,FR,59833.0
2021-02-24 14:00:00,FR,54650.0
2021-02-24 18:00:00,FR,56026.0
2021-02-25 05:00:00,FR,50173.0
2021-02-25 10:00:00,FR,59962.0
2021-02-25 14:00:00,FR,55800.0
2021-02-26 02:00:00,FR,51588.0
2021-02-26 16:00:00,FR,52991.0
2019-04-06 23:00:00,FR,57179.0
2019-04-07 03:00:00,FR,47666.0
2019-04-07 14:00:00,FR,49926.0
2019-04-07 21:00:00,FR,53584.0
2019-04-09 06:00:00,FR,56901.0
2019-04-09 08:00:00,FR,63900.0
2019-04-09 13:00:00,FR,60353.0
2018-11-10 03:00:00,FR,45163.0
2018-11-11 05:00:00,FR,41492.0
2018-11-11 08:00:00,FR,44844.0
2018-11-12 03:00:00,FR,42757.0
2018-11-13 01:00:00,FR,49411.0
2018-11-13 05:00:00,FR,47645.0
2018-06-12 19:00:00,FR,48445.0
2018-06-13 17:00:00,FR,47446.0
2018-06-14 19:00:00,FR,49256.0
2018-06-16 03:00:00,FR,35728.0
2018-06-16 10:00:00,FR,43843.0
2021-02-27 02:00:00,FR,52824.0
2021-02-27 16:00:00,FR,49479.0
2021-02-28 07:00:00,FR,53031.0
2021-02-28 15:00:00,FR,47169.0
2021-03-01 00:00:00,FR,55808.0
2021-03-01 07:00:00,FR,66265.0
2021-03-02 13:00:00,FR,61503.0
2021-03-03 04:00:00,FR,50600.0
2021-03-03 13:00:00,FR,62005.0
2021-03-04 01:00:00,FR,53916.0
2021-03-06 22:00:00,FR,59239.0
2018-12-13 19:00:00,FR,82082.0
2018-12-13 21:00:00,FR,73530.0
2018-12-14 04:00:00,FR,64134.0
2018-12-17 09:00:00,FR,74902.0
2018-12-17 11:00:00,FR,73355.0
2021-03-08 12:00:00,FR,67829.0
2021-03-09 12:00:00,FR,67655.0
2021-03-10 18:00:00,FR,65334.0
2021-03-10 19:00:00,FR,69272.0
2021-03-11 10:00:00,FR,63878.0
2021-03-11 18:00:00,FR,61491.0
2021-03-12 06:00:00,FR,60372.0
2021-03-12 16:00:00,FR,56891.0
2021-03-12 23:00:00,FR,59629.0
2021-03-13 02:00:00,FR,54068.0
2021-03-13 06:00:00,FR,53039.0
2021-03-13 16:00:00,FR,52072.0
2021-03-13 23:00:00,FR,59168.0
2021-03-14 07:00:00,FR,52355.0
2021-03-14 11:00:00,FR,57976.0
2021-03-14 15:00:00,FR,50571.0
2021-03-14 20:00:00,FR,59884.0
2021-03-15 07:00:00,FR,64478.0
2021-03-15 15:00:00,FR,61932.0
2021-03-16 03:00:00,FR,55107.0
2021-03-16 17:00:00,FR,61172.0
2021-03-17 13:00:00,FR,65187.0
2021-03-17 17:00:00,FR,61957.0
2021-03-18 01:00:00,FR,59623.0
2021-03-19 01:00:00,FR,60622.0
2019-09-01 18:00:00,FR,40419.0
2019-09-02 10:00:00,FR,49884.0
2019-09-03 01:00:00,FR,39735.0
2019-09-03 05:00:00,FR,37947.0
2019-09-04 19:00:00,FR,49747.0
2019-09-05 01:00:00,FR,40236.0
2019-09-05 05:00:00,FR,38119.0
2019-09-06 09:00:00,FR,50803.0
2019-09-06 23:00:00,FR,46087.0
2019-09-08 23:00:00,FR,43764.0
2019-09-10 17:00:00,FR,47820.0
2019-09-11 00:00:00,FR,43698.0
2019-09-11 16:00:00,FR,48861.0
2019-09-12 17:00:00,FR,48900.0
2019-09-13 02:00:00,FR,39723.0
2019-09-13 16:00:00,FR,48705.0
2019-09-13 21:00:00,FR,46458.0
2019-09-15 11:00:00,FR,42405.0
2019-09-15 13:00:00,FR,43309.0
2019-09-15 20:00:00,FR,43824.0
2019-09-17 04:00:00,FR,36413.0
2019-09-17 11:00:00,FR,52938.0
2019-09-17 20:00:00,FR,49515.0
2019-09-18 00:00:00,FR,42598.0
2019-01-12 09:00:00,FR,70770.0
2019-01-14 06:00:00,FR,63659.0
2019-01-14 07:00:00,FR,70065.0
2019-01-14 15:00:00,FR,68713.0
2019-01-15 06:00:00,FR,67925.0
2019-01-15 07:00:00,FR,74661.0
2019-01-15 15:00:00,FR,68955.0
2019-09-19 14:00:00,FR,50537.0
2019-09-19 22:00:00,FR,46203.0
2019-09-20 00:00:00,FR,42842.0
2019-09-20 16:00:00,FR,47216.0
2019-09-21 03:00:00,FR,35327.0
2019-09-21 22:00:00,FR,42068.0
2019-09-22 13:00:00,FR,42492.0
2019-09-22 20:00:00,FR,43485.0
2019-09-23 10:00:00,FR,49971.0
2021-03-20 22:00:00,FR,61120.0
2021-03-21 22:00:00,FR,59518.0
2021-03-22 21:00:00,FR,61954.0
2021-03-23 21:00:00,FR,59105.0
2019-09-23 19:00:00,FR,49957.0
2019-09-24 04:00:00,FR,35774.0
2019-09-24 11:00:00,FR,52156.0
2019-09-24 13:00:00,FR,51790.0
2019-09-24 20:00:00,FR,49653.0
2019-09-25 10:00:00,FR,51996.0
2019-09-25 19:00:00,FR,52010.0
2019-09-26 12:00:00,FR,53032.0
2019-09-26 14:00:00,FR,51244.0
2019-09-27 07:00:00,FR,48354.0
2019-09-28 14:00:00,FR,43278.0
2019-09-28 22:00:00,FR,42324.0
2019-09-29 07:00:00,FR,34226.0
2019-09-29 09:00:00,FR,38382.0
2019-10-01 01:00:00,FR,40483.0
2019-10-01 05:00:00,FR,38389.0
2019-10-01 08:00:00,FR,50205.0
2019-10-02 10:00:00,FR,52192.0
2019-10-02 19:00:00,FR,52496.0
2019-10-03 01:00:00,FR,42475.0
2019-10-03 08:00:00,FR,53865.0
2019-10-05 18:00:00,FR,44448.0
2019-10-06 07:00:00,FR,36147.0
2019-10-07 18:00:00,FR,51136.0
2019-10-08 01:00:00,FR,42368.0
2019-10-08 05:00:00,FR,40400.0
2019-10-09 15:00:00,FR,51337.0
2019-10-10 01:00:00,FR,43357.0
2019-10-10 05:00:00,FR,41122.0
2019-10-10 08:00:00,FR,53919.0
2019-10-11 15:00:00,FR,49460.0
2019-10-12 23:00:00,FR,44757.0
2019-10-14 18:00:00,FR,50021.0
2019-10-16 15:00:00,FR,51095.0
2019-10-17 02:00:00,FR,41770.0
2019-10-17 16:00:00,FR,50130.0
2019-10-17 21:00:00,FR,49033.0
2019-10-18 15:00:00,FR,50046.0
2019-10-19 02:00:00,FR,40588.0
2019-10-19 12:00:00,FR,49993.0
2019-10-19 21:00:00,FR,45211.0
2019-10-21 04:00:00,FR,37674.0
2019-10-21 06:00:00,FR,45280.0
2019-10-21 11:00:00,FR,57221.0
2019-10-21 20:00:00,FR,54874.0
2019-10-23 06:00:00,FR,47854.0
2019-10-24 00:00:00,FR,47928.0
2019-10-24 02:00:00,FR,43395.0
2019-10-24 16:00:00,FR,50676.0
2019-10-24 21:00:00,FR,50411.0
2019-10-25 03:00:00,FR,41210.0
2019-10-25 22:00:00,FR,49429.0
2019-10-26 02:00:00,FR,42147.0
2019-10-26 16:00:00,FR,41053.0
2019-10-26 21:00:00,FR,43977.0
2019-10-27 03:00:00,FR,34959.0
2019-10-28 04:00:00,FR,39627.0
2019-10-28 11:00:00,FR,57613.0
2019-10-28 13:00:00,FR,57288.0
2019-10-28 20:00:00,FR,55663.0
2019-10-29 10:00:00,FR,58591.0
2019-10-29 19:00:00,FR,60753.0
2019-10-30 04:00:00,FR,43103.0
2019-10-30 06:00:00,FR,50254.0
2019-11-01 14:00:00,FR,48091.0
2019-11-01 22:00:00,FR,47057.0
2019-11-02 07:00:00,FR,40861.0
2019-11-02 09:00:00,FR,45706.0
2019-11-03 03:00:00,FR,39437.0
2019-11-03 22:00:00,FR,48992.0
2019-11-04 09:00:00,FR,57804.0
2019-11-04 23:00:00,FR,54787.0
2019-11-05 10:00:00,FR,60635.0
2019-11-05 19:00:00,FR,64398.0
2019-11-06 08:00:00,FR,60932.0
2019-11-06 17:00:00,FR,60955.0
2019-11-07 10:00:00,FR,62594.0
2019-11-08 17:00:00,FR,63520.0
2019-11-09 03:00:00,FR,51496.0
2019-11-09 04:00:00,FR,50460.0
2019-01-17 13:00:00,FR,72916.0
2019-01-17 20:00:00,FR,74669.0
2019-01-18 23:00:00,FR,74556.0
2019-01-19 02:00:00,FR,67319.0
2019-01-19 19:00:00,FR,73737.0
2019-01-19 21:00:00,FR,68812.0
2019-01-19 23:00:00,FR,71201.0
2019-01-20 05:00:00,FR,59752.0
2018-12-11 10:00:00,FR,73411.0
2018-12-11 16:00:00,FR,67121.0
2018-12-11 18:00:00,FR,75280.0
2018-12-12 22:00:00,FR,70799.0
2019-11-09 14:00:00,FR,56730.0
2019-11-09 20:00:00,FR,59614.0
2019-11-11 03:00:00,FR,50210.0
2019-11-11 14:00:00,FR,56707.0
2019-11-11 22:00:00,FR,59036.0
2019-11-13 06:00:00,FR,64084.0
2019-11-13 08:00:00,FR,71169.0
2019-11-14 00:00:00,FR,62619.0
2019-11-14 21:00:00,FR,67255.0
2019-11-15 02:00:00,FR,59984.0
2019-11-15 08:00:00,FR,74112.0
2019-11-16 00:00:00,FR,64919.0
2019-11-16 07:00:00,FR,60919.0
2019-11-16 21:00:00,FR,62830.0
2021-03-24 09:00:00,FR,65421.0
2021-03-24 19:00:00,FR,61756.0
2021-03-25 19:00:00,FR,60931.0
2021-03-26 06:00:00,FR,57644.0
2021-03-27 06:00:00,FR,50518.0
2021-03-28 11:00:00,FR,51003.0
2021-03-28 20:00:00,FR,50947.0
2019-11-18 10:00:00,FR,73951.0
2019-11-20 09:00:00,FR,77091.0
2019-11-20 10:00:00,FR,76009.0
2019-11-21 21:00:00,FR,66253.0
2019-11-22 01:00:00,FR,60523.0
2019-11-22 23:00:00,FR,62030.0
2019-11-23 00:00:00,FR,58780.0
2019-11-23 21:00:00,FR,57213.0
2019-11-24 17:00:00,FR,57225.0
2019-11-25 13:00:00,FR,65169.0
2019-11-26 11:00:00,FR,65435.0
2019-11-27 09:00:00,FR,65122.0
2019-11-27 10:00:00,FR,64872.0
2019-11-28 11:00:00,FR,64395.0
2019-11-28 15:00:00,FR,61292.0
2019-11-29 01:00:00,FR,54374.0
2019-11-29 23:00:00,FR,62163.0
2019-11-30 18:00:00,FR,63994.0
2019-11-30 20:00:00,FR,61156.0
2019-12-01 01:00:00,FR,55990.0
2021-03-29 11:00:00,FR,57400.0
2021-03-29 20:00:00,FR,52304.0
2021-03-30 03:00:00,FR,44269.0
2021-03-30 08:00:00,FR,58329.0
2021-03-30 17:00:00,FR,46991.0
2021-03-31 03:00:00,FR,42417.0
2021-03-31 17:00:00,FR,46968.0
2021-04-01 05:00:00,FR,42336.0
2021-04-01 14:00:00,FR,49713.0
2021-04-02 05:00:00,FR,41591.0
2021-04-02 14:00:00,FR,48970.0
2019-12-01 23:00:00,FR,63266.0
2019-12-02 04:00:00,FR,55278.0
2019-12-02 18:00:00,FR,76884.0
2019-12-02 20:00:00,FR,73104.0
2019-12-04 12:00:00,FR,79003.0
2019-12-04 19:00:00,FR,79672.0
2019-12-05 11:00:00,FR,78690.0
2019-12-05 15:00:00,FR,73084.0
2021-04-04 01:00:00,FR,47397.0
2021-04-04 12:00:00,FR,51415.0
2021-04-05 00:00:00,FR,48992.0
2021-04-05 11:00:00,FR,51165.0
2021-04-06 00:00:00,FR,52597.0
2019-12-06 06:00:00,FR,70507.0
2019-12-06 19:00:00,FR,72626.0
2019-12-07 18:00:00,FR,62941.0
2019-12-08 22:00:00,FR,58774.0
2019-12-09 18:00:00,FR,72868.0
2019-12-09 20:00:00,FR,69307.0
2019-12-11 05:00:00,FR,60410.0
2019-12-11 12:00:00,FR,75442.0
2019-12-12 02:00:00,FR,62307.0
2019-12-13 06:00:00,FR,64681.0
2019-12-13 12:00:00,FR,72233.0
2019-12-13 19:00:00,FR,71817.0
2019-12-15 14:00:00,FR,54962.0
2019-12-15 22:00:00,FR,58185.0
2019-12-17 22:00:00,FR,59412.0
2019-12-18 13:00:00,FR,64471.0
2019-12-19 02:00:00,FR,52313.0
2019-12-20 00:00:00,FR,54820.0
2019-12-20 07:00:00,FR,60148.0
2019-12-20 16:00:00,FR,57511.0
2019-12-21 02:00:00,FR,51194.0
2019-12-22 07:00:00,FR,49621.0
2019-12-22 16:00:00,FR,52924.0
2019-12-24 09:00:00,FR,59526.0
2019-12-24 10:00:00,FR,59629.0
2019-12-25 13:00:00,FR,50652.0
2019-12-27 00:00:00,FR,55272.0
2019-12-27 07:00:00,FR,55227.0
2019-12-27 21:00:00,FR,57070.0
2019-12-28 17:00:00,FR,58552.0
2019-12-29 00:00:00,FR,58941.0
2019-12-29 07:00:00,FR,55516.0
2019-12-29 16:00:00,FR,55801.0
2019-12-30 17:00:00,FR,66019.0
2019-02-09 01:00:00,FR,61848.0
2019-02-09 05:00:00,FR,56584.0
2019-02-09 08:00:00,FR,62620.0
2019-02-10 01:00:00,FR,57867.0
2019-02-10 08:00:00,FR,54487.0
2019-02-11 12:00:00,FR,74558.0
2019-02-11 14:00:00,FR,70924.0
2019-02-12 14:00:00,FR,70149.0
2019-02-13 10:00:00,FR,78681.0
2019-12-31 09:00:00,FR,71446.0
2019-12-31 10:00:00,FR,71984.0
2020-01-01 11:00:00,FR,60243.0
2020-01-01 15:00:00,FR,57900.0
2020-01-02 09:00:00,FR,68363.0
2020-01-02 10:00:00,FR,69585.0
2020-01-03 05:00:00,FR,55332.0
2020-01-04 17:00:00,FR,61293.0
2020-01-04 23:00:00,FR,63836.0
2020-01-05 03:00:00,FR,55004.0
2020-01-05 04:00:00,FR,53552.0
2020-01-05 20:00:00,FR,65234.0
2020-01-06 17:00:00,FR,71007.0
2020-01-07 03:00:00,FR,58795.0
2020-01-07 04:00:00,FR,57950.0
2020-01-07 14:00:00,FR,70021.0
2020-01-08 11:00:00,FR,70684.0
2020-01-08 15:00:00,FR,65209.0
2020-01-09 06:00:00,FR,60942.0
2020-01-09 08:00:00,FR,68801.0
2020-01-09 19:00:00,FR,68679.0
